25

2

200

1236

0 38 70 10 429 710 90
1 25 50 10 15 333 90
2 25 52 40 88 305 90
3 15 80 10 176 447 90
4 25 85 20 547 826 90
5 38 68 20 150 429 90
6 30 50 10 10 265 90
7 35 66 10 279 488 90
8 28 52 20 704 991 90
9 30 52 20 836 1043 90
10 40 69 20 499 824 90
11 40 66 20 87 308 90
12 42 68 10 643 866 90
13 28 55 10 664 845 90
14 45 70 30 756 939 90
15 20 85 40 394 609 90
16 22 75 30 30 280 90
17 35 69 10 363 590 90
18 20 80 40 318 495 90
19 22 85 10 489 698 90
20 42 66 10 16 336 90
21 42 65 10 15 226 90
22 15 75 20 68 365 90
23 45 68 10 830 1049 90
24 18 75 20 33 226 90
25 40 50 0 0 1236 0

1
