25

1

200

240

0 5 35 10 152 162 10
1 18 75 20 96 123 10
2 8 45 20 32 152 10
3 5 45 10 35 117 10
4 22 85 10 64 184 10
5 44 5 20 79 124 10
6 38 15 10 128 194 10
7 35 5 20 171 181 10
8 2 40 20 68 78 10
9 22 75 30 30 150 10
10 20 80 40 151 161 10
11 10 35 20 101 111 10
12 42 15 10 111 162 10
13 20 85 20 40 160 10
14 15 80 10 101 111 10
15 0 45 20 147 180 10
16 38 5 30 75 85 10
17 10 40 30 123 144 10
18 15 75 20 35 155 10
19 8 40 40 69 79 10
20 0 40 20 59 114 10
21 40 5 10 45 165 10
22 42 10 40 58 115 10
23 25 85 20 71 191 10
24 40 15 40 94 119 10
25 40 50 0 0 240 0

2
