25

1

200

240

0 0 40 20 59 114 10
1 20 80 40 71 193 10
2 25 85 20 125 191 10
3 15 80 10 56 155 10
4 2 40 20 39 161 10
5 8 40 40 33 152 10
6 22 75 30 32 97 10
7 0 45 20 60 189 10
8 40 15 40 55 158 10
9 15 75 20 69 118 10
10 20 85 20 40 113 10
11 22 85 10 101 146 10
12 18 75 20 55 164 10
13 44 5 20 79 124 10
14 5 45 10 35 117 10
15 8 45 20 49 108 10
16 38 5 30 45 164 10
17 5 35 10 62 191 10
18 40 5 10 52 111 10
19 35 5 20 54 184 10
20 10 35 20 51 160 10
21 38 15 10 128 194 10
22 42 15 10 111 162 10
23 42 10 40 58 115 10
24 10 40 30 90 177 10
25 40 50 0 0 240 0

2
