50

2

200

1236

0 32 30 10 278 493 90
1 20 80 40 318 495 90
2 33 32 20 19 345 90
3 42 66 10 16 336 90
4 15 80 10 176 447 90
5 28 55 10 664 845 90
6 25 55 10 502 821 90
7 5 35 10 191 436 90
8 23 52 10 179 398 90
9 2 40 20 305 512 90
10 35 32 10 63 338 90
11 15 75 20 68 365 90
12 42 68 10 643 866 90
13 25 50 10 15 333 90
14 10 40 30 31 309 90
15 20 85 40 394 609 90
16 25 85 20 547 826 90
17 10 35 20 144 293 90
18 35 66 10 279 488 90
19 8 45 20 655 912 90
20 30 32 30 355 602 90
21 8 40 40 33 313 90
22 30 50 10 10 265 90
23 22 75 30 30 280 90
24 30 52 20 836 1043 90
25 0 45 20 481 710 90
26 0 40 30 414 587 90
27 45 68 10 830 1049 90
28 25 52 40 88 305 90
29 40 66 20 87 308 90
30 18 75 20 33 226 90
31 20 50 10 288 475 90
32 28 52 20 704 991 90
33 38 70 10 429 710 90
34 35 69 10 363 590 90
35 20 55 10 368 585 90
36 42 65 10 15 226 90
37 40 69 20 499 824 90
38 26 32 10 719 976 90
39 22 85 10 489 698 90
40 23 55 20 476 663 90
41 38 68 20 150 429 90
42 35 30 10 180 405 90
43 33 35 10 16 273 90
44 5 45 10 588 793 90
45 28 35 10 867 1126 90
46 28 30 10 539 786 90
47 45 70 30 756 939 90
48 30 30 10 453 688 90
49 30 35 10 837 1127 90
50 40 50 0 0 1236 0

1
