50

2

200

1236

0 35 32 10 0 1127 90
1 5 35 10 0 1107 90
2 23 52 10 0 1128 90
3 40 66 20 0 1130 90
4 42 68 10 727 782 90
5 30 35 10 0 1127 90
6 22 75 30 30 92 90
7 32 30 10 359 412 90
8 8 40 40 0 1112 90
9 0 40 30 479 522 90
10 25 50 10 0 1131 90
11 30 32 30 0 1125 90
12 38 68 20 255 324 90
13 23 55 20 0 1128 90
14 38 70 10 534 605 90
15 10 35 20 0 1112 90
16 40 69 20 0 1127 90
17 20 85 40 0 1105 90
18 30 30 10 0 1123 90
19 33 32 20 0 1126 90
20 30 50 10 0 1136 90
21 5 45 10 0 1110 90
22 22 85 10 0 1106 90
23 15 75 20 0 1110 90
24 20 80 40 384 429 90
25 35 66 10 0 1129 90
26 28 35 10 0 1126 90
27 28 52 20 0 1133 90
28 25 85 20 0 1107 90
29 45 70 30 0 1125 90
30 33 35 10 0 1129 90
31 20 55 10 0 1125 90
32 26 32 10 0 1123 90
33 35 30 10 0 1125 90
34 18 75 20 0 1112 90
35 45 68 10 0 1127 90
36 0 45 20 0 1105 90
37 25 55 10 0 1130 90
38 35 69 10 448 505 90
39 28 55 10 732 777 90
40 10 40 30 0 1114 90
41 15 80 10 0 1106 90
42 28 30 10 0 1122 90
43 42 65 10 0 1130 90
44 30 52 20 0 1135 90
45 25 52 40 169 224 90
46 2 40 20 0 1106 90
47 42 66 10 0 1129 90
48 20 50 10 0 1126 90
49 8 45 20 0 1113 90
50 40 50 0 0 1236 0

1
