50

2

200

230

0 30 60 16 114 144 10
1 60 12 31 34 64 10
2 10 43 9 85 115 10
3 8 56 27 0 185 10
4 15 30 26 0 199 10
5 45 65 9 0 188 10
6 13 52 36 0 192 10
7 6 68 30 98 128 10
8 30 5 8 51 81 10
9 41 49 10 0 204 10
10 5 5 16 73 103 10
11 11 14 18 59 89 10
12 55 45 13 0 197 10
13 45 10 18 87 117 10
14 15 10 20 0 187 10
15 55 5 29 58 88 10
16 25 30 3 89 119 10
17 20 50 5 0 198 10
18 6 38 16 29 59 10
19 55 20 19 139 169 10
20 45 20 11 0 201 10
21 42 7 5 87 117 10
22 24 12 5 25 55 10
23 35 17 7 0 202 10
24 50 35 19 0 205 10
25 64 42 9 0 190 10
26 63 65 8 133 163 10
27 15 60 17 0 187 10
28 55 60 16 87 117 10
29 41 37 16 0 213 10
30 20 65 12 57 87 10
31 40 25 9 75 105 10
32 47 47 13 0 203 10
33 65 55 14 0 183 10
34 35 69 23 0 186 10
35 20 40 12 0 204 10
36 23 3 7 0 185 10
37 53 52 11 27 57 10
38 40 60 21 61 91 10
39 2 48 1 0 184 10
40 45 30 17 0 208 10
41 2 60 5 41 71 10
42 65 35 3 0 190 10
43 35 40 16 27 57 10
44 5 30 2 147 177 10
45 20 20 8 0 198 10
46 31 52 27 0 202 10
47 10 20 19 0 190 10
48 65 20 6 156 186 10
49 30 25 23 149 179 10
50 35 35 0 0 230 0

2
