50

2

200

230

0 20 50 5 0 198 10
1 42 7 5 97 107 10
2 50 35 19 0 205 10
3 35 17 7 0 202 10
4 10 43 9 95 105 10
5 45 30 17 0 208 10
6 20 20 8 0 198 10
7 30 25 23 159 169 10
8 6 68 30 108 118 10
9 11 14 18 69 79 10
10 65 35 3 0 190 10
11 55 5 29 68 78 10
12 8 56 27 0 185 10
13 35 69 23 0 186 10
14 55 20 19 149 159 10
15 31 52 27 0 202 10
16 63 65 8 143 153 10
17 65 20 6 172 182 10
18 24 12 5 31 41 10
19 47 47 13 0 203 10
20 30 60 16 124 134 10
21 2 60 5 41 51 10
22 13 52 36 0 192 10
23 41 49 10 0 204 10
24 20 65 12 67 77 10
25 5 30 2 157 167 10
26 30 5 8 61 71 10
27 64 42 9 0 190 10
28 35 40 16 37 47 10
29 40 25 9 85 95 10
30 65 55 14 0 183 10
31 45 65 9 0 188 10
32 55 60 16 97 107 10
33 40 60 21 71 81 10
34 15 30 26 0 199 10
35 45 20 11 0 201 10
36 10 20 19 0 190 10
37 25 30 3 99 109 10
38 55 45 13 0 197 10
39 45 10 18 97 107 10
40 60 12 31 44 54 10
41 15 60 17 0 187 10
42 5 5 16 83 93 10
43 20 40 12 0 204 10
44 41 37 16 0 213 10
45 23 3 7 0 185 10
46 53 52 11 37 47 10
47 15 10 20 0 187 10
48 2 48 1 0 184 10
49 6 38 16 32 42 10
50 35 35 0 0 230 0

2
