50

3

200

240

0 88 30 10 75 102 10
1 55 82 10 74 84 10
2 60 80 10 36 74 10
3 20 85 20 40 160 10
4 15 75 20 35 155 10
5 88 35 20 50 170 10
6 20 82 10 37 72 10
7 22 85 10 64 184 10
8 5 45 10 35 117 10
9 18 75 20 96 123 10
10 42 15 10 111 162 10
11 95 35 20 60 93 10
12 60 85 30 87 112 10
13 65 85 40 43 78 10
14 87 30 10 116 175 10
15 62 80 30 85 95 10
16 55 80 10 33 66 10
17 0 45 20 147 180 10
18 40 5 10 45 165 10
19 25 85 20 71 191 10
20 5 35 10 152 162 10
21 8 40 40 69 79 10
22 0 40 20 59 114 10
23 65 82 10 69 189 10
24 42 10 40 58 115 10
25 58 75 20 92 121 10
26 35 5 20 171 181 10
27 67 85 20 138 169 10
28 90 35 10 52 112 10
29 18 80 10 98 157 10
30 10 40 30 123 144 10
31 10 35 20 101 111 10
32 44 5 20 79 124 10
33 95 30 30 58 171 10
34 92 30 10 55 120 10
35 42 5 10 64 184 10
36 22 75 30 30 150 10
37 72 35 30 71 191 10
38 40 15 40 94 119 10
39 55 85 20 117 168 10
40 38 15 10 128 194 10
41 42 12 10 109 128 10
42 2 40 20 68 78 10
43 15 80 10 101 111 10
44 2 45 10 38 109 10
45 38 5 30 75 85 10
46 8 45 20 32 152 10
47 20 80 40 151 161 10
48 85 35 30 62 182 10
49 85 25 10 51 85 10
50 40 50 0 0 240 0

2
