25

2

200

230

0 65 20 6 156 186 10
1 55 5 29 58 88 10
2 55 60 16 87 117 10
3 30 25 23 149 179 10
4 65 35 3 0 190 10
5 55 45 13 0 197 10
6 35 17 7 0 202 10
7 15 10 20 0 187 10
8 20 50 5 0 198 10
9 5 30 2 0 189 10
10 45 10 18 0 193 10
11 30 60 16 0 194 10
12 15 30 26 0 199 10
13 50 35 19 0 205 10
14 30 5 8 51 81 10
15 45 65 9 0 188 10
16 10 20 19 0 190 10
17 55 20 19 139 169 10
18 25 30 3 0 208 10
19 41 49 10 0 204 10
20 20 40 12 0 204 10
21 15 60 17 0 187 10
22 45 20 11 0 201 10
23 20 65 12 57 87 10
24 10 43 9 85 115 10
25 35 35 0 0 230 0

2
