25

2

200

240

0 5 35 10 142 172 10
1 18 75 20 0 196 10
2 8 45 20 0 197 10
3 5 45 10 0 194 10
4 22 85 10 0 190 10
5 44 5 20 0 184 10
6 38 15 10 0 194 10
7 35 5 20 154 184 10
8 2 40 20 58 88 10
9 22 75 30 0 199 10
10 20 80 40 141 171 10
11 10 35 20 91 121 10
12 42 15 10 0 194 10
13 20 85 20 0 189 10
14 15 80 10 91 121 10
15 0 45 20 0 189 10
16 38 5 30 65 95 10
17 10 40 30 0 198 10
18 15 75 20 0 194 10
19 8 40 40 59 89 10
20 0 40 20 0 188 10
21 40 5 10 0 185 10
22 42 10 40 0 189 10
23 25 85 20 0 191 10
24 40 15 40 0 195 10
25 40 50 0 0 240 0

2
