50

1

200

230

0 30 25 23 147 180 10
1 45 65 9 79 182 10
2 55 5 29 58 87 10
3 20 65 12 57 86 10
4 10 20 19 29 139 10
5 53 52 11 24 92 10
6 45 20 11 18 195 10
7 23 3 7 82 185 10
8 5 30 2 124 189 10
9 55 45 13 54 187 10
10 35 69 23 67 186 10
11 30 5 8 50 81 10
12 13 52 36 27 192 10
13 42 7 5 72 131 10
14 45 10 18 76 127 10
15 15 10 20 32 187 10
16 2 48 1 63 180 10
17 5 5 16 74 101 10
18 15 60 17 32 146 10
19 55 20 19 138 169 10
20 50 35 19 15 192 10
21 65 55 14 36 183 10
22 55 60 16 88 115 10
23 8 56 27 34 176 10
24 40 25 9 65 114 10
25 40 60 21 49 102 10
26 20 40 12 47 136 10
27 65 20 6 153 186 10
28 10 43 9 87 112 10
29 60 12 31 33 110 10
30 15 30 26 20 199 10
31 41 49 10 15 204 10
32 63 65 8 116 178 10
33 47 47 13 41 203 10
34 6 38 16 29 99 10
35 45 30 17 58 208 10
36 65 35 3 58 190 10
37 41 37 16 6 136 10
38 11 14 18 59 88 10
39 30 60 16 107 150 10
40 20 20 8 42 198 10
41 31 52 27 17 198 10
42 35 17 7 18 202 10
43 6 68 30 93 132 10
44 20 50 5 21 170 10
45 2 60 5 41 112 10
46 24 12 5 25 91 10
47 25 30 3 76 131 10
48 35 40 16 8 75 10
49 64 42 9 29 150 10
50 35 35 0 0 230 0

2
