25

3

200

230

0 45 10 18 87 117 10
1 65 20 6 156 186 10
2 45 65 9 116 146 10
3 20 40 12 77 107 10
4 35 17 7 40 70 10
5 10 20 19 65 95 10
6 55 20 19 139 169 10
7 15 30 26 24 54 10
8 10 43 9 85 115 10
9 45 20 11 52 82 10
10 25 30 3 89 119 10
11 30 25 23 149 179 10
12 55 5 29 58 88 10
13 15 10 20 32 62 10
14 20 65 12 57 87 10
15 5 30 2 147 177 10
16 55 60 16 87 117 10
17 65 35 3 143 173 10
18 20 50 5 71 101 10
19 30 60 16 114 144 10
20 50 35 19 53 83 10
21 30 5 8 51 81 10
22 41 49 10 151 181 10
23 55 45 13 106 136 10
24 15 60 17 66 96 10
25 35 35 0 0 230 0

2
