25

2

200

1236

0 38 70 10 499 640 90
1 25 50 10 25 184 90
2 25 52 40 142 251 90
3 15 80 10 244 379 90
4 25 85 20 617 756 90
5 38 68 20 220 359 90
6 30 50 10 10 137 90
7 35 66 10 331 436 90
8 28 52 20 776 919 90
9 30 52 20 888 991 90
10 40 69 20 580 743 90
11 40 66 20 142 253 90
12 42 68 10 699 810 90
13 28 55 10 709 800 90
14 45 70 30 802 893 90
15 20 85 40 448 555 90
16 22 75 30 30 155 90
17 35 69 10 420 533 90
18 20 80 40 362 451 90
19 22 85 10 541 646 90
20 42 66 10 25 186 90
21 42 65 10 15 120 90
22 15 75 20 142 291 90
23 45 68 10 885 994 90
24 18 75 20 75 172 90
25 40 50 0 0 1236 0

3
